Month,Day,Title,Link,List,Year,Genres,Budget,Box office
8,10.0,Slender Man,/wiki/Slender_Man_(film),"['american  supernatural horror', '$10–28 million[2]', '$51.7 million[3]']",2018.0,american  supernatural horror,$10–28 million[2],$51.7 million[3]
8,15.0,Crazy Rich Asians,/wiki/Crazy_Rich_Asians_(film),"[' romantic comedy-drama', '$30 million[4]', '$239 million[4]']",2018.0, romantic comedy-drama,$30 million[4],$239 million[4]
8,17.0,Alpha,/wiki/Alpha_(2018_film),"[' prehistorical adventure', '$51million[4]', '$99.6million[5]']",2018.0, prehistorical adventure,$51million[4],$99.6million[5]
8,17.0,Mile 22,/wiki/Mile_22,"[' espionage action thriller', '$35–60 million[2][3]', '$66.3 million[4]']",2018.0, espionage action thriller,$35–60 million[2][3],$66.3 million[4]
8,17.0,Billionaire Boys Club,/wiki/Billionaire_Boys_Club_(2018_film),"[' biographical crime drama', '$15 million[1]', '$2.7 million[2]']",2018.0, biographical crime drama,$15 million[1],$2.7 million[2]
8,17.0,Down a Dark Hall,/wiki/Down_a_Dark_Hall_(film),"['supernatural horror', '$4 million[6]', '$2.7 million[2]']",2018.0,supernatural horror,$4 million[6],$2.7 million[2]
8,24.0,The Happytime Murders,/wiki/The_Happytime_Murders,"[' adult puppet buddy cop crime comedy', '$40–47 million[1]', '$27.5 million[2]']",2018.0, adult puppet buddy cop crime comedy,$40–47 million[1],$27.5 million[2]
8,24.0,Searching,/wiki/Searching_(film),"[' screenlife mystery thriller', '$880,000[2]', '$75.6 million[3][2]']",2018.0, screenlife mystery thriller,"$880,000[2]",$75.6 million[3][2]
8,24.0,A.X.L.,/wiki/A.X.L.,"[' science fiction adventure', '$10 million[1]', '$8.5 million[2][3]']",2018.0, science fiction adventure,$10 million[1],$8.5 million[2][3]
8,29.0,Operation Finale,/wiki/Operation_Finale,"[' historical dramatic thriller', '$20–24 million[1][2]', '$17.6 million[2]']",2018.0, historical dramatic thriller,$20–24 million[1][2],$17.6 million[2]
8,31.0,Kin,/wiki/Kin_(film),"['science fiction action', '$30 million[2]', '$10.3 million[3]']",2018.0,science fiction action,$30 million[2],$10.3 million[3]
8,31.0,Destination Wedding,/wiki/Destination_Wedding,"[' romantic comedy-drama', '$5 million[3]', '$2.2 million[4]']",2018.0, romantic comedy-drama,$5 million[3],$2.2 million[4]
9,7.0,The Nun,/wiki/The_Nun_(2018_film),"[' gothic supernatural horror', '$22million[1]', '$366million[1]']",2018.0, gothic supernatural horror,$22million[1],$366million[1]
9,7.0,Peppermint,/wiki/Peppermint_(2018_film),"[' vigilante action thriller', '$22.8–25million[1][2]', '$53.9million[2]']",2018.0, vigilante action thriller,$22.8–25million[1][2],$53.9million[2]
9,14.0,The Predator,/wiki/The_Predator_(film),"[' science fiction action', '$88 million[4]', '$160.5 million[4]']",2018.0, science fiction action,$88 million[4],$160.5 million[4]
9,14.0,White Boy Rick,/wiki/White_Boy_Rick,"[' crime drama', '$29 million[3]', '$26 million[3]']",2018.0, crime drama,$29 million[3],$26 million[3]
9,14.0,A Simple Favor,/wiki/A_Simple_Favor_(film),"[' crime comedy thriller', '$20 million[2]', '$97.6 million[3]']",2018.0, crime comedy thriller,$20 million[2],$97.6 million[3]
9,14.0,Unbroken: Path to Redemption,/wiki/Unbroken:_Path_to_Redemption,"[' Christian drama', '$6 million[1]', '$6.2 million[2]']",2018.0, Christian drama,$6 million[1],$6.2 million[2]
9,21.0,The House with a Clock in Its Walls,/wiki/The_House_with_a_Clock_in_Its_Walls_(film),"[' fantasy comedy', '$42\xa0million[2]', '$131.5\xa0million[2]']",2018.0, fantasy comedy,$42 million[2],$131.5 million[2]
9,21.0,Life Itself,/wiki/Life_Itself_(2018_film),"[' psychological drama', '$10 million[2]', '$8\xa0million[3]']",2018.0, psychological drama,$10 million[2],$8 million[3]
9,21.0,The Sisters Brothers,/wiki/The_Sisters_Brothers_(film),"['n', '$38 million[3]', '$13.1 million[4]']",2018.0,n,$38 million[3],$13.1 million[4]
9,21.0,Assassination Nation,/wiki/Assassination_Nation,"[' satirical black horror comedy thriller', '$7 million[5]', '$2.9 million[6][1]']",2018.0, satirical black horror comedy thriller,$7 million[5],$2.9 million[6][1]
9,21.0,Little Italy,/wiki/Little_Italy_(2018_film),"['-American romantic comedy', 'CA$8 million[2]', '$1.4 million[3]']",2018.0,-American romantic comedy,CA$8 million[2],$1.4 million[3]
9,28.0,Smallfoot,/wiki/Smallfoot_(film),"[' animated musical comedy', '$80 million[5]', '$214 million[6]']",2018.0, animated musical comedy,$80 million[5],$214 million[6]
9,28.0,Night School,/wiki/Night_School_(2018_film),"[' buddy comedy', '$29 million[5][6]', '$103.1 million[5]']",2018.0, buddy comedy,$29 million[5][6],$103.1 million[5]
9,28.0,The Old Man & the Gun,/wiki/The_Old_Man_%26_the_Gun,"[' biographical[a] crime', '$15.8 million[2]', '$17.9 million[3][2]']",2018.0, biographical[a] crime,$15.8 million[2],$17.9 million[3][2]
9,28.0,Hell Fest,/wiki/Hell_Fest,"[' slasher', '$5.5 million[2]', '$18.2 million[2]']",2018.0, slasher,$5.5 million[2],$18.2 million[2]
10,5.0,Venom,/wiki/Venom_(2018_film),"[' superhero', '$100–116 million[3]', '$856.1 million[4]']",2018.0, superhero,$100–116 million[3],$856.1 million[4]
10,5.0,A Star Is Born,/wiki/A_Star_Is_Born_(2018_film),"[' musical romantic drama', '$36 million[6]', '$436.2 million[7]']",2018.0, musical romantic drama,$36 million[6],$436.2 million[7]
10,12.0,First Man,/wiki/First_Man_(film),"[' biographical drama', '$70 million (gross)[2][3]$59 million (net)[3][4]', '$105.7 million[4]']",2018.0, biographical drama,$70 million (gross)[2][3]$59 million (net)[3][4],$105.7 million[4]
10,12.0,Bad Times at the El Royale,/wiki/Bad_Times_at_the_El_Royale,"[' neo-noir hyperlink thriller', '$32\xa0million', '$31.9\xa0million']",2018.0, neo-noir hyperlink thriller,$32 million,$31.9 million
10,12.0,Goosebumps 2: Haunted Halloween,/wiki/Goosebumps_2:_Haunted_Halloween,"['  horror', '$35 million[6]', '$93.3 million[6]']",2018.0,  horror,$35 million[6],$93.3 million[6]
10,12.0,Beautiful Boy,/wiki/Beautiful_Boy_(2018_film),"[' biographical drama', '$19.3–25 million[2][3]', '$16.6 million[4]']",2018.0, biographical drama,$19.3–25 million[2][3],$16.6 million[4]
10,12.0,Gosnell: The Trial of America's Biggest Serial Killer,/wiki/Gosnell:_The_Trial_of_America%27s_Biggest_Serial_Killer,"[' drama', '$4 million[1]', '$3.7 million[2]']",2018.0, drama,$4 million[1],$3.7 million[2]
10,19.0,Halloween,/wiki/Halloween_(2018_film),"[' slasher', '$10 million[2]', '$259.9 million[3][4]']",2018.0, slasher,$10 million[2],$259.9 million[3][4]
10,19.0,The Hate U Give,/wiki/The_Hate_U_Give_(film),"[' coming-of-age teen drama', '$23 million[4]', '$34.9 million[4]']",2018.0, coming-of-age teen drama,$23 million[4],$34.9 million[4]
10,19.0,Can You Ever Forgive Me?,/wiki/Can_You_Ever_Forgive_Me%3F,"[' biographical', '$10 million[2]', '$12.4 million[3]']",2018.0, biographical,$10 million[2],$12.4 million[3]
10,19.0,Mid90s,/wiki/Mid90s,"[' coming-of-age comedy-drama', '$1.7 million[2]', '$9.3 million[3][4]']",2018.0, coming-of-age comedy-drama,$1.7 million[2],$9.3 million[3][4]
10,26.0,Hunter Killer,/wiki/Hunter_Killer_(film),"[' action thriller', '$40 million[1]', '$31.7 million[2][3]']",2018.0, action thriller,$40 million[1],$31.7 million[2][3]
10,26.0,Johnny English Strikes Again,/wiki/Johnny_English_Strikes_Again,"['spy action comedy', '$25 million[4]', '$159 million[4]']",2018.0,spy action comedy,$25 million[4],$159 million[4]
10,26.0,Suspiria,/wiki/Suspiria_(2018_film),"['n', '$20 million[3]', '$7.9 million[3]']",2018.0,n,$20 million[3],$7.9 million[3]
10,26.0,Indivisible,/wiki/Indivisible_(2018_film),"[' Christian war drama', '$2.7 million[1]', '$3.6 million[2]']",2018.0, Christian war drama,$2.7 million[1],$3.6 million[2]
11,2.0,Bohemian Rhapsody,/wiki/Bohemian_Rhapsody_(film),"['biographical musical drama', '$50–55 million[4][5]', '$910.8\xa0million[6]']",2018.0,biographical musical drama,$50–55 million[4][5],$910.8 million[6]
11,2.0,The Nutcracker and the Four Realms,/wiki/The_Nutcracker_and_the_Four_Realms,"[' fantasy adventure', '$120–133 million[2]', '$174 million[3]']",2018.0, fantasy adventure,$120–133 million[2],$174 million[3]
11,2.0,Nobody's Fool,/wiki/Nobody%27s_Fool_(2018_film),"[' romantic comedy', '$19 million[2]', '$33.7\xa0million[2]']",2018.0, romantic comedy,$19 million[2],$33.7 million[2]
11,2.0,Boy Erased,/wiki/Boy_Erased,"[' biographical drama', '$11 million[1]', '$11.9 million[2]']",2018.0, biographical drama,$11 million[1],$11.9 million[2]
11,2.0,A Private War,/wiki/A_Private_War,"[' biographical war drama', '$18.8 million[1]', '$3.9 million[2]']",2018.0, biographical war drama,$18.8 million[1],$3.9 million[2]
11,2.0,Bodied,/wiki/Bodied,"[' battle rap comedy-drama', '$15 million[4]', '$100,116[5]']",2018.0, battle rap comedy-drama,$15 million[4],"$100,116[5]"
11,6.0,The Front Runner,/wiki/The_Front_Runner_(film),"[' political drama', '$25 million', '$3.2 million[2][3]']",2018.0, political drama,$25 million,$3.2 million[2][3]
11,9.0,The Grinch,/wiki/The_Grinch_(film),"[' animated Christmas comedy', '$75 million[3]', '$526.7\xa0million[3]']",2018.0, animated Christmas comedy,$75 million[3],$526.7 million[3]
11,9.0,The Girl in the Spider's Web,/wiki/The_Girl_in_the_Spider%27s_Web_(film),"['action-thriller', '$43 million[5]', '$35.2\xa0million[6]']",2018.0,action-thriller,$43 million[5],$35.2 million[6]
11,9.0,Overlord,/wiki/Overlord_(2018_film),"[' alternate history action horror', '$38 million[3]', '$41.7 million[3]']",2018.0, alternate history action horror,$38 million[3],$41.7 million[3]
11,16.0,Fantastic Beasts: The Crimes of Grindelwald,/wiki/Fantastic_Beasts:_The_Crimes_of_Grindelwald,"['fantasy', '$200 million[1]', '$654.9 million[1]']",2018.0,fantasy,$200 million[1],$654.9 million[1]
11,16.0,Widows,/wiki/Widows_(2018_film),"['neo-noir heist thriller', '$42 million[2]', '$76\xa0million[2]']",2018.0,neo-noir heist thriller,$42 million[2],$76 million[2]
11,16.0,Green Book,/wiki/Green_Book_(film),"[' biographical comedy-drama', '$23 million[3]', '$321.8 million[4]']",2018.0, biographical comedy-drama,$23 million[3],$321.8 million[4]
11,16.0,Instant Family,/wiki/Instant_Family,"[' biographical family comedy-drama', '$48\xa0million[2]', '$121\xa0million[2]']",2018.0, biographical family comedy-drama,$48 million[2],$121 million[2]
11,21.0,Ralph Breaks the Internet,/wiki/Ralph_Breaks_the_Internet,"[' animated comedy', '$175million[3]', '$529.3million[4]']",2018.0, animated comedy,$175million[3],$529.3million[4]
11,21.0,Creed II,/wiki/Creed_II,"[' sports drama', '$50 million[2]', '$214.1 million[3]']",2018.0, sports drama,$50 million[2],$214.1 million[3]
11,21.0,Robin Hood,/wiki/Robin_Hood_(2018_film),"[' action-adventure', '$100 million[2]', '$86.5 million[2]']",2018.0, action-adventure,$100 million[2],$86.5 million[2]
11,21.0,Roma,/wiki/Roma_(2018_film),"['drama', '$15\xa0million[11][8]', '$5.1\xa0million[12][8][13]']",2018.0,drama,$15 million[11][8],$5.1 million[12][8][13]
11,23.0,The Favourite,/wiki/The_Favourite,"['period black comedy', '$15 million[5]', '$95.9 million[6]']",2018.0,period black comedy,$15 million[5],$95.9 million[6]
11,30.0,The Possession of Hannah Grace,/wiki/The_Possession_of_Hannah_Grace,"[' supernatural horror thriller', '$6–7.7 million[1][2]', '$43 million[2]']",2018.0, supernatural horror thriller,$6–7.7 million[1][2],$43 million[2]
12,7.0,Mary Queen of Scots,/wiki/Mary_Queen_of_Scots_(2018_film),"['historical drama', '$25 million[2]', '$46.7 million[3]']",2018.0,historical drama,$25 million[2],$46.7 million[3]
12,7.0,Ben Is Back,/wiki/Ben_Is_Back,"[' drama', '$13 million[3]', '$12.6 million[4][5]']",2018.0, drama,$13 million[3],$12.6 million[4][5]
12,14.0,Spider-Man: Into the Spider-Verse,/wiki/Spider-Man:_Into_the_Spider-Verse,"[' animated superhero', '$90\xa0million[2]', '$384.3\xa0million[3]']",2018.0, animated superhero,$90 million[2],$384.3 million[3]
12,14.0,Mortal Engines,/wiki/Mortal_Engines_(film),"[' post-apocalyptic steampunk', '$100–150 million[7]', '$83.7 million[8]']",2018.0, post-apocalyptic steampunk,$100–150 million[7],$83.7 million[8]
12,14.0,The Mule,/wiki/The_Mule_(2018_film),"[' crime drama', '$50 million[1]', '$174.8 million[1]']",2018.0, crime drama,$50 million[1],$174.8 million[1]
12,14.0,If Beale Street Could Talk,/wiki/If_Beale_Street_Could_Talk_(film),"[' romantic drama', '$12 million[2]', '$20.6 million[3]']",2018.0, romantic drama,$12 million[2],$20.6 million[3]
12,19.0,Mary Poppins Returns,/wiki/Mary_Poppins_Returns,"[' musical fantasy', '$130 million[3]', '$349.5 million[4]']",2018.0, musical fantasy,$130 million[3],$349.5 million[4]
12,21.0,Aquaman,/wiki/Aquaman_(film),"[' superhero', '$160–200 million[4][5][6]', '$1.152 billion[7]']",2018.0, superhero,$160–200 million[4][5][6],$1.152 billion[7]
12,21.0,Bumblebee,/wiki/Bumblebee_(film),"['science fiction action', '$102–135\xa0million[4][5][6]', '$468\xa0million[5]']",2018.0,science fiction action,$102–135 million[4][5][6],$468 million[5]
12,21.0,Welcome to Marwen,/wiki/Welcome_to_Marwen,"[' drama', '$39–50 million[3][4]', '$13.1 million[3]']",2018.0, drama,$39–50 million[3][4],$13.1 million[3]
12,21.0,Second Act,/wiki/Second_Act_(film),"[' romantic comedy', '$16 million[1]', '$72.3 million[1]']",2018.0, romantic comedy,$16 million[1],$72.3 million[1]
12,25.0,Holmes & Watson,/wiki/Holmes_%26_Watson,"['comedy, mystery-parody', '$42 million[2]', '$41.9 million[2]']",2018.0,"comedy, mystery-parody",$42 million[2],$41.9 million[2]
12,25.0,On the Basis of Sex,/wiki/On_the_Basis_of_Sex,"[' biographical legal drama', '$20 million[3]', '$38.8 million[4]']",2018.0, biographical legal drama,$20 million[3],$38.8 million[4]
12,25.0,Destroyer,/wiki/Destroyer_(2018_film),"[' neo-noir crime drama', '$9–12.4 million[2][3]', '$5.6\xa0million[4]']",2018.0, neo-noir crime drama,$9–12.4 million[2][3],$5.6 million[4]
1,4.0,Escape Room,/wiki/Escape_Room_(2019_film),"[' psychological horror', '$9million[3]', '$155.7million[3]']",2019.0, psychological horror,$9million[3],$155.7million[3]
1,11.0,A Dog's Way Home,/wiki/A_Dog%27s_Way_Home,"[' family drama adventure', '$18 million[3]', '$80.7 million[3]']",2019.0, family drama adventure,$18 million[3],$80.7 million[3]
1,11.0,The Upside,/wiki/The_Upside,"[' comedy-drama', '$37.5 million[3]', '$125.9 million[3]']",2019.0, comedy-drama,$37.5 million[3],$125.9 million[3]
1,11.0,Replicas,/wiki/Replicas_(film),"[' science fiction thriller', '$30 million[3]', '$9.3 million[4][5]']",2019.0, science fiction thriller,$30 million[3],$9.3 million[4][5]
1,18.0,Glass,/wiki/Glass_(2019_film),"['superhero', '$20 million[6]', '$247 million[6]']",2019.0,superhero,$20 million[6],$247 million[6]
1,25.0,The Kid Who Would Be King,/wiki/The_Kid_Who_Would_Be_King,"['fantasy action-adventure', '$59 million[3]', '$32.1 million[4]']",2019.0,fantasy action-adventure,$59 million[3],$32.1 million[4]
1,25.0,Serenity,/wiki/Serenity_(2019_film),"[' mystery thriller', '$25 million[2][3]', '$14.4 million[3][4]']",2019.0, mystery thriller,$25 million[2][3],$14.4 million[3][4]
2,1.0,Miss Bala,/wiki/Miss_Bala_(2019_film),"['n', '$15 million[1]', '$15.4 million[1][2]']",2019.0,n,$15 million[1],$15.4 million[1][2]
2,8.0,The Lego Movie 2: The Second Part,/wiki/The_Lego_Movie_2:_The_Second_Part,"['animated adventure comedy', '$99 million[4]', '$199.6 million[5]']",2019.0,animated adventure comedy,$99 million[4],$199.6 million[5]
2,8.0,What Men Want,/wiki/What_Men_Want,"[' romantic comedy', '$20 million[2]', '$72.2 million[2]']",2019.0, romantic comedy,$20 million[2],$72.2 million[2]
2,8.0,Cold Pursuit,/wiki/Cold_Pursuit,"['n', '$60 million[5]', '$76.3 million[2]']",2019.0,n,$60 million[5],$76.3 million[2]
2,8.0,The Prodigy,/wiki/The_Prodigy_(film),"['horror', '$6 million[2]', '$21.1 million[2][1]']",2019.0,horror,$6 million[2],$21.1 million[2][1]
2,13.0,Isn't It Romantic,/wiki/Isn%27t_It_Romantic_(2019_film),"[' meta romantic comedy', '$31 million[2]', '$48.8 million[3]']",2019.0, meta romantic comedy,$31 million[2],$48.8 million[3]
2,13.0,Happy Death Day 2U,/wiki/Happy_Death_Day_2U,"[' science fiction black comedy slasher', '$9million[1]', '$64.6million[1]']",2019.0, science fiction black comedy slasher,$9million[1],$64.6million[1]
2,14.0,Alita: Battle Angel,/wiki/Alita:_Battle_Angel,"[' cyberpunk action', '$150–200 million[2]', '$405 million[4]']",2019.0, cyberpunk action,$150–200 million[2],$405 million[4]
2,22.0,How to Train Your Dragon: The Hidden World,/wiki/How_to_Train_Your_Dragon:_The_Hidden_World,"[' animated action fantasy', '$129 million[3]', '$525.7 million[3]']",2019.0, animated action fantasy,$129 million[3],$525.7 million[3]
2,22.0,Fighting with My Family,/wiki/Fighting_with_My_Family,"['biographical sports comedy-drama', '$11 million[1]', '$41.5 million[2][3]']",2019.0,biographical sports comedy-drama,$11 million[1],$41.5 million[2][3]
3,1.0,Tyler Perry's A Madea Family Funeral,/wiki/A_Madea_Family_Funeral,"[' American comedy', '$20 million[1]', '$75.8 million[1]']",2019.0, American comedy,$20 million[1],$75.8 million[1]
3,8.0,Captain Marvel,/wiki/Captain_Marvel_(film),"[' superhero', '$152–175\xa0million[2][3]', '$1.131\xa0billion[4]']",2019.0, superhero,$152–175 million[2][3],$1.131 billion[4]
3,8.0,The Kid,/wiki/The_Kid_(2019_film),"[' Western', '$7 million[3]', '$1.6 million[4]']",2019.0, Western,$7 million[3],$1.6 million[4]
3,15.0,Wonder Park,/wiki/Wonder_Park,"['animated adventure comedy', '$80–100 million[7][8]', '$119.6 million[9]']",2019.0,animated adventure comedy,$80–100 million[7][8],$119.6 million[9]
3,15.0,Captive State,/wiki/Captive_State,"[' science fiction thriller', '$25 million', '$8.8 million']",2019.0, science fiction thriller,$25 million,$8.8 million
3,15.0,Five Feet Apart,/wiki/Five_Feet_Apart,"[' romantic drama', '$7 million[2]', '$92.6 million[3]']",2019.0, romantic drama,$7 million[2],$92.6 million[3]
3,19.0,Triple Threat,/wiki/Triple_Threat_(2019_film),"['action thriller', '$10 million', '$345,900[2]']",2019.0,action thriller,$10 million,"$345,900[2]"
3,22.0,Us,/wiki/Us_(2019_film),"[' psychological horror', '$20 million[3]', '$256.1 million[3]']",2019.0, psychological horror,$20 million[3],$256.1 million[3]
3,22.0,Hotel Mumbai,/wiki/Hotel_Mumbai,"['action thriller', '$17.3\xa0million (A$25\xa0million)[2]', '$21.1\xa0million (A$31.5\xa0million)[3]']",2019.0,action thriller,$17.3 million (A$25 million)[2],$21.1 million (A$31.5 million)[3]
3,29.0,Dumbo,/wiki/Dumbo_(2019_film),"[' fantasy period adventure', '$170 million[4][5][6]', '$353.3 million[7]']",2019.0, fantasy period adventure,$170 million[4][5][6],$353.3 million[7]
3,29.0,The Beach Bum,/wiki/The_Beach_Bum,"[' stoner comedy', '$5 million[1]', '$4.6 million[3][1]']",2019.0, stoner comedy,$5 million[1],$4.6 million[3][1]
